Date,SPY
2004-03-12,111.58000200000001
2004-03-15,110.900002
2004-03-16,110.839996
2004-03-17,112.099998
2004-03-18,111.93
2004-03-19,111.040001
2004-03-22,109.099998
2004-03-23,109.360001
2004-03-24,108.849998
2004-03-25,109.790001
2004-03-26,110.800003
2004-03-29,111.58000200000001
2004-03-30,112.220001
2004-03-31,112.379997
2004-04-01,113.050003
2004-04-02,113.900002
2004-04-05,114.440002
2004-04-06,114.620003
2004-04-07,114.110001
2004-04-08,113.739998
2004-04-12,114.57
2004-04-13,113.019997
2004-04-14,112.550003
2004-04-15,112.360001
2004-04-16,112.980003
2004-04-19,113.269997
2004-04-20,111.779999
2004-04-21,111.870003
2004-04-22,112.440002
2004-04-23,113.790001
2004-04-26,113.599998
2004-04-27,113.959999
2004-04-28,112.5
2004-04-29,111.160004
2004-04-30,110.900002
2004-05-03,111.349998
2004-05-04,111.660004
2004-05-05,112.160004
2004-05-06,111.0
2004-05-07,109.959999
2004-05-10,108.360001
2004-05-11,109.33000200000001
2004-05-12,108.059998
2004-05-13,109.629997
2004-05-14,109.269997
2004-05-17,108.410004
2004-05-18,109.33000200000001
2004-05-19,109.150002
2004-05-20,109.040001
2004-05-21,109.470001
2004-05-24,109.68
2004-05-25,109.599998
2004-05-26,111.510002
2004-05-27,112.059998
2004-05-28,112.360001
2004-06-01,111.870003
2004-06-02,112.459999
2004-06-03,112.07
2004-06-04,112.709999
2004-06-07,113.41999799999999
2004-06-08,114.16999799999999
2004-06-09,113.720001
2004-06-10,113.93
2004-06-14,112.870003
2004-06-15,113.510002
2004-06-16,113.699997
2004-06-17,113.33000200000001
2004-06-18,113.18
2004-06-21,113.129997
2004-06-22,112.66999799999999
2004-06-23,113.41999799999999
2004-06-24,114.260002
2004-06-25,113.68
2004-06-28,113.410004
2004-06-29,113.41999799999999
2004-06-30,113.650002
2004-07-01,112.58000200000001
2004-07-02,112.599998
2004-07-06,111.629997
2004-07-07,111.75
2004-07-08,111.199997
2004-07-09,111.379997
2004-07-12,111.0
2004-07-13,111.599998
2004-07-14,111.120003
2004-07-15,110.699997
2004-07-16,110.440002
2004-07-19,109.989998
2004-07-20,110.25
2004-07-21,109.449997
2004-07-22,108.769997
2004-07-23,108.690002
2004-07-26,108.209999
2004-07-27,108.970001
2004-07-28,108.589996
2004-07-29,110.0
2004-07-30,110.099998
2004-08-02,110.050003
2004-08-03,110.160004
2004-08-04,109.639999
2004-08-05,108.269997
2004-08-06,106.620003
2004-08-09,106.870003
2004-08-10,107.260002
2004-08-11,107.099998
2004-08-12,106.629997
2004-08-13,106.589996
2004-08-16,107.099998
2004-08-17,108.529999
2004-08-18,108.489998
2004-08-19,109.18
2004-08-20,109.510002
2004-08-23,110.050003
2004-08-24,109.849998
2004-08-25,109.900002
2004-08-26,110.849998
2004-08-27,111.050003
2004-08-30,110.449997
2004-08-31,110.099998
2004-09-01,110.480003
2004-09-02,111.239998
2004-09-03,112.010002
2004-09-07,112.32
2004-09-08,112.309998
2004-09-09,112.029999
2004-09-10,112.08000200000001
2004-09-13,113.010002
2004-09-14,113.190002
2004-09-15,112.68
2004-09-16,112.800003
2004-09-17,112.690002
2004-09-20,112.279999
2004-09-21,112.540001
2004-09-22,111.470001
2004-09-23,110.949997
2004-09-24,111.129997
2004-09-27,110.58000200000001
2004-09-28,110.410004
2004-09-29,111.0
2004-09-30,111.260002
2004-10-01,112.209999
2004-10-04,113.800003
2004-10-05,113.540001
2004-10-06,113.68
2004-10-07,113.360001
2004-10-08,112.349998
2004-10-11,112.639999
2004-10-12,111.940002
2004-10-13,111.32
2004-10-14,110.58000200000001
2004-10-15,110.57
2004-10-18,110.699997
2004-10-19,110.589996
2004-10-20,109.75
2004-10-21,110.209999
2004-10-22,109.860001
2004-10-25,109.349998
2004-10-26,109.879997
2004-10-27,111.120003
2004-10-28,112.489998
2004-10-29,112.900002
2004-11-01,113.199997
2004-11-02,113.220001
2004-11-03,114.239998
2004-11-04,114.68
2004-11-05,116.489998
2004-11-08,116.720001
2004-11-09,116.760002
2004-11-10,116.760002
2004-11-11,117.099998
2004-11-12,117.68
2004-11-15,118.230003
2004-11-16,117.730003
2004-11-17,118.07
2004-11-18,118.230003
2004-11-19,117.139999
2004-11-22,117.029999
2004-11-23,117.370003
2004-11-24,118.050003
2004-11-26,118.300003
2004-11-29,117.480003
2004-11-30,117.639999
2004-12-01,118.099998
2004-12-02,119.010002
2004-12-03,119.089996
2004-12-06,118.839996
2004-12-07,118.040001
2004-12-08,118.010002
2004-12-09,117.730003
2004-12-10,118.849998
2004-12-13,119.349998
2004-12-14,120.18
2004-12-15,120.309998
2004-12-16,120.040001
2004-12-17,119.160004
2004-12-20,119.16999799999999
2004-12-21,119.459999
2004-12-22,120.300003
2004-12-23,120.660004
2004-12-27,120.389999
2004-12-28,120.599998
2004-12-29,120.949997
2004-12-30,121.040001
2004-12-31,120.800003
2005-01-03,119.900002
2005-01-04,118.440002
2005-01-05,118.0
2005-01-06,118.260002
2005-01-07,118.129997
2005-01-10,118.339996
2005-01-11,117.989998
2005-01-12,117.519997
2005-01-13,117.5
2005-01-14,117.760002
2005-01-18,117.949997
2005-01-19,118.209999
2005-01-20,117.290001
2005-01-21,116.650002
2005-01-24,116.370003
2005-01-25,116.720001
2005-01-26,117.040001
2005-01-27,116.980003
2005-01-28,116.610001
2005-01-31,117.709999
2005-02-01,118.099998
2005-02-02,118.900002
2005-02-03,118.57
2005-02-04,118.980003
2005-02-07,119.959999
2005-02-08,120.07
2005-02-09,119.25
2005-02-10,119.260002
2005-02-11,119.459999
2005-02-14,120.480003
2005-02-15,120.68
2005-02-16,120.66999799999999
2005-02-17,120.220001
2005-02-18,119.900002
2005-02-22,118.58000200000001
2005-02-23,118.620003
2005-02-24,118.980003
2005-02-25,120.18
2005-02-28,120.040001
2005-03-01,120.779999
2005-03-02,120.650002
2005-03-03,120.699997
2005-03-04,121.790001
2005-03-07,122.400002
2005-03-08,122.110001
2005-03-09,120.959999
2005-03-10,120.400002
2005-03-11,120.160004
2005-03-14,120.279999
2005-03-15,120.08000200000001
2005-03-16,118.900002
2005-03-17,118.980003
2005-03-18,118.150002
2005-03-21,117.760002
2005-03-22,116.900002
2005-03-23,116.75
2005-03-24,117.059998
2005-03-28,117.309998
2005-03-29,116.25
2005-03-30,116.769997
2005-03-31,117.870003
2005-04-01,116.910004
2005-04-04,116.739998
2005-04-05,117.66999799999999
2005-04-06,118.18
2005-04-07,118.32
2005-04-08,118.0
2005-04-11,117.83000200000001
2005-04-12,117.07
2005-04-13,117.129997
2005-04-14,115.769997
2005-04-15,114.099998
2005-04-18,113.959999
2005-04-19,114.83000200000001
2005-04-20,113.550003
2005-04-21,114.379997
2005-04-22,114.269997
2005-04-25,115.720001
2005-04-26,115.150002
2005-04-27,114.440002
2005-04-28,114.199997
2005-04-29,113.970001
2005-05-02,115.519997
2005-05-03,115.690002
2005-05-04,116.279999
2005-05-05,116.739998
2005-05-06,117.059998
2005-05-09,117.050003
2005-05-10,116.389999
2005-05-11,115.849998
2005-05-12,115.949997
2005-05-13,114.800003
2005-05-16,115.660004
2005-05-17,116.160004
2005-05-18,118.010002
2005-05-19,118.699997
2005-05-20,118.739998
2005-05-23,119.190002
2005-05-24,119.199997
2005-05-25,118.83000200000001
2005-05-26,119.620003
2005-05-27,119.800003
2005-05-31,119.400002
2005-06-01,119.449997
2005-06-02,120.099998
2005-06-03,119.730003
2005-06-06,119.550003
2005-06-07,120.010002
2005-06-08,119.66999799999999
2005-06-09,119.440002
2005-06-10,119.599998
2005-06-13,119.809998
2005-06-14,120.379997
2005-06-15,120.230003
2005-06-16,120.91999799999999
2005-06-17,121.220001
2005-06-20,120.940002
2005-06-21,121.029999
2005-06-22,121.07
2005-06-23,119.83000200000001
2005-06-24,118.839996
2005-06-27,118.75
2005-06-28,119.370003
2005-06-29,119.760002
2005-06-30,118.949997
2005-07-01,119.209999
2005-07-05,119.190002
2005-07-06,119.410004
2005-07-07,118.260002
2005-07-08,119.720001
2005-07-11,121.309998
2005-07-12,121.639999
